epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
89	13.2883	9.0570	|	2.1556	1.1335	22.3684	0.0000	|	2.7558	1.4456	12.6582	0.0000	|  Best result at epoch 8
90	14.3249	11.6984	|	2.6646	1.5564	13.1579	0.0000	|	3.2182	1.9220	10.1266	0.0000	|  Best result at epoch 8
91	10.2535	13.7238	|	2.8696	1.6772	15.7895	0.0000	|	3.3949	2.1094	8.8608	0.0000	|  Best result at epoch 8
92	14.6340	8.9150	|	2.1557	1.1485	21.0526	0.0000	|	2.8800	1.4597	8.8608	0.0000	|  Best result at epoch 8
93	14.0363	11.4942	|	2.6177	1.5096	13.1579	0.0000	|	3.1732	1.9242	7.5949	0.0000	|  Best result at epoch 8
94	14.1641	10.8440	|	2.4561	1.3574	17.1053	0.0000	|	3.0316	1.7912	8.8608	0.0000	|  Best result at epoch 8
95	11.0252	10.2286	|	2.3067	1.2205	26.3158	0.0000	|	2.8662	1.6332	15.1899	0.0000	|  Best result at epoch 8
96	11.2624	11.1794	|	2.4527	1.3168	22.3684	0.0000	|	2.9811	1.7460	13.9241	0.0000	|  Best result at epoch 8
97	11.3634	12.8285	|	2.6766	1.4699	17.1053	0.0000	|	3.1984	1.9474	15.1899	0.0000	|  Best result at epoch 8
98	13.0986	8.0215	|	1.9435	0.9131	28.9474	0.0000	|	2.6440	1.1437	18.9873	0.0000	|  Best result at epoch 8
99	11.7655	12.0455	|	2.4789	1.3325	18.4211	0.0000	|	3.0979	1.7525	11.3924	0.0000	|  Best result at epoch 8
100	11.6208	10.4639	|	2.3451	1.2544	19.7368	0.0000	|	2.9476	1.6170	10.1266	0.0000	|  Best result at epoch 8
101	11.1001	14.9154	|	3.0808	1.8395	14.4737	0.0000	|	3.4379	2.1690	6.3291	0.0000	|  Best result at epoch 8
102	12.9667	10.6289	|	2.5198	1.4341	17.1053	0.0000	|	3.0770	1.7775	8.8608	0.0000	|  Best result at epoch 8
103	13.4674	9.2711	|	2.2172	1.1786	21.0526	0.0000	|	2.8076	1.4878	11.3924	0.0000	|  Best result at epoch 8
104	13.4000	9.6136	|	2.2340	1.1718	22.3684	0.0000	|	2.7664	1.4599	12.6582	0.0000	|  Best result at epoch 8
105	12.1638	13.4074	|	2.8131	1.6268	14.4737	0.0000	|	3.2533	1.9934	7.5949	0.0000	|  Best result at epoch 8
106	12.7904	10.3826	|	2.3542	1.2542	21.0526	0.0000	|	2.8847	1.5946	10.1266	0.0000	|  Best result at epoch 8
107	11.8672	8.3185	|	2.0232	1.0116	23.6842	0.0000	|	2.7271	1.2956	12.6582	0.0000	|  Best result at epoch 8
108	11.5659	11.6303	|	2.6299	1.4921	15.7895	0.0000	|	3.1852	1.8887	7.5949	0.0000	|  Best result at epoch 8
109	11.9132	10.2555	|	2.3363	1.2446	19.7368	0.0000	|	2.9178	1.6062	10.1266	0.0000	|  Best result at epoch 8
110	12.4058	11.3110	|	2.5635	1.4209	17.1053	0.0000	|	3.1385	1.8283	8.8608	0.0000	|  Best result at epoch 8
111	11.2543	9.9562	|	2.2512	1.1604	22.3684	0.0000	|	2.9052	1.5283	11.3924	0.0000	|  Best result at epoch 8
112	13.7470	7.9768	|	1.9748	0.9674	21.0526	0.0000	|	2.6171	1.1627	16.4557	0.0000	|  Best result at epoch 8
