epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
107	1.1688	0.7577	|	0.7297	0.5237	29.3233	0.0000	|	0.7387	0.5651	31.1111	0.0000	|  Best result at epoch 52
108	1.2169	0.7252	|	0.7195	0.5632	31.5789	0.0000	|	0.7404	0.6016	31.1111	0.0000	|  Best result at epoch 52
109	1.0891	0.7938	|	0.7581	0.6621	30.0752	0.0000	|	0.7941	0.7019	29.6296	0.0000	|  Best result at epoch 52
110	1.1460	0.7011	|	0.7058	0.5364	32.3308	0.0000	|	0.7254	0.5754	31.8519	0.0000	|  Best result at epoch 52
111	1.0765	0.8084	|	0.7783	0.6477	29.3233	0.0000	|	0.7727	0.6681	30.3704	0.0000	|  Best result at epoch 52
112	1.1582	0.7101	|	0.7238	0.5851	30.0752	0.0000	|	0.7216	0.6022	34.8148	0.0000	|  Best result at epoch 52
113	1.1222	0.7204	|	0.7245	0.5691	30.0752	0.0000	|	0.7333	0.5978	33.3333	0.0000	|  Best result at epoch 52
114	1.0461	0.7663	|	0.7536	0.6383	27.0677	0.0000	|	0.7666	0.6669	30.3704	0.0000	|  Best result at epoch 52
115	1.1530	0.7158	|	0.7164	0.5578	30.8271	0.0000	|	0.7243	0.5864	33.3333	0.0000	|  Best result at epoch 52
116	1.1577	0.6875	|	0.7069	0.5529	31.5789	0.0000	|	0.7115	0.5672	35.5556	0.0000	|  Best result at epoch 52
117	1.1179	0.6964	|	0.7131	0.5800	30.8271	0.0000	|	0.7311	0.6018	31.8519	0.0000	|  Best result at epoch 52
118	1.1275	0.6794	|	0.7047	0.5526	32.3308	0.0000	|	0.7025	0.5650	37.0370	0.0000	|  Best result at epoch 52
119	1.0729	0.7038	|	0.7201	0.5870	30.0752	0.0000	|	0.7429	0.6137	34.0741	0.0000	|  Best result at epoch 52
120	1.0986	0.7138	|	0.7300	0.6100	29.3233	0.0000	|	0.7667	0.6496	31.1111	0.0000	|  Best result at epoch 52
121	1.0108	0.6866	|	0.7084	0.5807	27.8195	0.0000	|	0.7428	0.6158	32.5926	0.0000	|  Best result at epoch 52
122	1.0832	0.7379	|	0.7495	0.6375	28.5714	0.0000	|	0.7713	0.6641	33.3333	0.0000	|  Best result at epoch 52
123	1.0978	0.6823	|	0.6934	0.5404	27.8195	0.0000	|	0.7236	0.5668	32.5926	0.0000	|  Best result at epoch 52
124	1.1396	0.6820	|	0.7084	0.5729	31.5789	0.0000	|	0.7420	0.5953	34.0741	0.0000	|  Best result at epoch 52
125	1.1458	0.6667	|	0.7033	0.5665	33.0827	0.0000	|	0.7229	0.5744	35.5556	0.0000	|  Best result at epoch 52
126	1.1070	0.6512	|	0.6875	0.5395	30.8271	0.0000	|	0.7133	0.5591	31.8519	0.0000	|  Best result at epoch 52
