epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
81	5.3421	3.8612	|	1.6734	0.4690	46.4837	0.0000	|	1.6044	0.4633	53.4130	0.0000	|  Best result at epoch 16
82	5.4036	4.0414	|	1.7391	0.4877	47.5129	0.0000	|	1.6625	0.4779	54.0956	0.0000	|  Best result at epoch 16
83	5.4047	4.6944	|	1.9334	0.5488	45.4545	0.0000	|	1.8470	0.5380	47.4403	0.0000	|  Best result at epoch 16
84	5.2993	4.2077	|	1.7949	0.5069	47.3413	0.0000	|	1.7233	0.5008	52.0478	0.0000	|  Best result at epoch 16
85	5.3711	4.0061	|	1.7134	0.4809	46.8268	0.0000	|	1.6356	0.4749	52.3891	0.0000	|  Best result at epoch 16
86	5.3457	3.8033	|	1.6452	0.4606	46.1407	0.0000	|	1.5776	0.4546	52.2184	0.0000	|  Best result at epoch 16
87	5.3369	4.3469	|	1.8330	0.5196	46.6552	0.0000	|	1.7535	0.5155	51.8771	0.0000	|  Best result at epoch 16
88	5.3716	3.7257	|	1.5973	0.4408	46.8268	0.0000	|	1.5351	0.4408	51.3652	0.0000	|  Best result at epoch 16
89	5.4851	3.8511	|	1.6425	0.4591	46.8268	0.0000	|	1.5637	0.4560	51.1945	0.0000	|  Best result at epoch 16
90	5.2950	3.8887	|	1.6685	0.4672	45.7976	0.0000	|	1.6055	0.4674	51.0239	0.0000	|  Best result at epoch 16
91	5.4855	4.0999	|	1.7519	0.4948	46.3122	0.0000	|	1.6681	0.4888	50.8532	0.0000	|  Best result at epoch 16
92	5.3682	4.1768	|	1.7716	0.5011	43.7393	0.0000	|	1.6890	0.4968	49.4881	0.0000	|  Best result at epoch 16
93	5.2929	3.9569	|	1.7117	0.4819	46.8268	0.0000	|	1.6327	0.4746	52.7304	0.0000	|  Best result at epoch 16
94	5.2568	4.3334	|	1.8270	0.5226	44.0823	0.0000	|	1.7532	0.5177	48.6348	0.0000	|  Best result at epoch 16
95	5.3486	4.0279	|	1.7341	0.4921	45.6261	0.0000	|	1.6657	0.4882	51.5358	0.0000	|  Best result at epoch 16
96	5.3299	3.7772	|	1.6342	0.4597	46.8268	0.0000	|	1.5684	0.4542	51.5358	0.0000	|  Best result at epoch 16
97	5.3539	4.1841	|	1.7827	0.5053	46.1407	0.0000	|	1.6934	0.4951	52.2184	0.0000	|  Best result at epoch 16
98	5.2753	3.6880	|	1.6134	0.4523	46.4837	0.0000	|	1.5625	0.4475	52.2184	0.0000	|  Best result at epoch 16
99	5.3324	3.7492	|	1.6232	0.4543	46.6552	0.0000	|	1.5629	0.4476	51.5358	0.0000	|  Best result at epoch 16
100	5.2949	3.7428	|	1.6056	0.4502	45.4545	0.0000	|	1.5603	0.4486	50.8532	0.0000	|  Best result at epoch 16
101	5.4086	3.8974	|	1.6800	0.4708	46.9983	0.0000	|	1.5949	0.4622	52.2184	0.0000	|  Best result at epoch 16
102	5.2715	3.5550	|	1.5339	0.4228	45.2830	0.0000	|	1.4733	0.4150	50.5119	0.0000	|  Best result at epoch 16
103	5.4183	3.6949	|	1.5866	0.4443	46.6552	0.0000	|	1.5207	0.4356	52.2184	0.0000	|  Best result at epoch 16
104	5.3798	3.9529	|	1.7098	0.4816	48.0274	0.0000	|	1.6180	0.4666	53.4130	0.0000	|  Best result at epoch 16
105	5.2885	3.6895	|	1.6058	0.4484	45.4545	0.0000	|	1.5338	0.4371	50.6826	0.0000	|  Best result at epoch 16
106	5.2088	3.7842	|	1.6466	0.4614	46.8268	0.0000	|	1.5822	0.4534	52.2184	0.0000	|  Best result at epoch 16
107	5.2478	3.8302	|	1.6587	0.4631	46.8268	0.0000	|	1.5840	0.4536	52.5597	0.0000	|  Best result at epoch 16
108	5.3372	3.4581	|	1.4889	0.4025	45.4545	0.0000	|	1.4429	0.3987	50.6826	0.0000	|  Best result at epoch 16
109	5.3413	3.7877	|	1.6415	0.4582	47.1698	0.0000	|	1.5672	0.4499	54.4369	0.0000	|  Best result at epoch 16
110	5.2864	4.4791	|	1.8665	0.5302	47.8559	0.0000	|	1.7804	0.5205	50.0000	0.0000	|  Best result at epoch 16
111	5.2957	4.0697	|	1.7339	0.4911	47.3413	0.0000	|	1.6609	0.4848	51.3652	0.0000	|  Best result at epoch 16
112	5.3205	3.8466	|	1.6448	0.4602	45.9691	0.0000	|	1.5678	0.4565	53.0717	0.0000	|  Best result at epoch 16
113	5.2591	4.2381	|	1.7875	0.5043	44.7684	0.0000	|	1.6896	0.4966	49.4881	0.0000	|  Best result at epoch 16
114	5.2760	4.0203	|	1.7241	0.4859	47.6844	0.0000	|	1.6425	0.4778	52.5597	0.0000	|  Best result at epoch 16
115	5.2205	4.4630	|	1.8605	0.5268	44.2539	0.0000	|	1.7507	0.5147	48.4642	0.0000	|  Best result at epoch 16
