epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
89	18.3806	16.5753	|	3.2812	0.4196	36.3636	0.0000	|	2.9756	0.8229	22.6190	0.0000	|  Best result at epoch 64
90	17.5513	14.0047	|	2.9358	0.4162	35.1515	0.0000	|	3.0415	0.9158	26.1905	0.0000	|  Best result at epoch 64
91	18.1202	13.1979	|	2.8002	0.4142	38.7879	0.0000	|	3.0772	0.9551	26.7857	0.0000	|  Best result at epoch 64
92	18.1892	13.9286	|	2.9371	0.4143	37.5758	0.0000	|	3.0367	0.8981	25.5952	0.0000	|  Best result at epoch 64
93	17.8531	14.4753	|	3.0177	0.4106	40.0000	0.0000	|	2.9792	0.8534	26.1905	0.0000	|  Best result at epoch 64
94	18.2457	13.7096	|	2.9176	0.4103	38.7879	0.0000	|	3.0233	0.8955	26.7857	0.0000	|  Best result at epoch 64
95	18.3561	15.9263	|	3.2183	0.4156	36.3636	0.0000	|	2.9724	0.8146	25.5952	0.0000	|  Best result at epoch 64
96	17.7122	15.0822	|	3.1143	0.4156	36.3636	0.0000	|	2.9965	0.8479	25.5952	0.0000	|  Best result at epoch 64
97	18.1117	14.6807	|	3.0886	0.4147	37.5758	0.0000	|	3.0049	0.8655	24.4048	0.0000	|  Best result at epoch 64
98	18.3926	14.0775	|	3.0005	0.4091	40.0000	0.0000	|	2.9857	0.8660	26.7857	0.0000	|  Best result at epoch 64
99	17.8431	15.9774	|	3.2462	0.4196	33.9394	0.0000	|	2.9881	0.8250	26.1905	0.0000	|  Best result at epoch 64
100	17.6690	18.0093	|	3.3375	0.4351	33.3333	0.0000	|	3.0982	0.8273	25.5952	0.0000	|  Best result at epoch 64
101	17.3294	14.8912	|	3.0136	0.4142	39.3939	0.0000	|	3.0247	0.8745	26.7857	0.0000	|  Best result at epoch 64
102	16.8558	13.9192	|	2.8829	0.4191	40.0000	0.0000	|	3.1042	0.9239	26.7857	0.0000	|  Best result at epoch 64
103	18.1448	16.2891	|	3.1827	0.4167	40.6061	0.0000	|	2.9857	0.8095	29.1667	0.0000	|  Best result at epoch 64
104	17.6434	15.0531	|	3.0690	0.4098	39.3939	0.0000	|	2.9457	0.8248	27.9762	0.0000	|  Best result at epoch 64
105	17.5485	15.1971	|	3.0560	0.4168	38.7879	0.0000	|	3.0254	0.8574	26.7857	0.0000	|  Best result at epoch 64
106	17.6521	15.7373	|	3.1223	0.4196	37.5758	0.0000	|	3.0530	0.8527	27.3810	0.0000	|  Best result at epoch 64
107	16.8697	14.0191	|	2.9151	0.4199	39.3939	0.0000	|	3.1200	0.9209	24.4048	0.0000	|  Best result at epoch 64
108	17.9886	15.8171	|	3.1532	0.4176	39.3939	0.0000	|	3.0290	0.8386	25.5952	0.0000	|  Best result at epoch 64
109	17.5602	13.5946	|	2.8707	0.4260	38.7879	0.0000	|	3.1824	0.9671	25.5952	0.0000	|  Best result at epoch 64
110	16.9043	15.5577	|	3.1464	0.4222	38.1818	0.0000	|	3.0927	0.8648	22.6190	0.0000	|  Best result at epoch 64
111	17.8611	15.2045	|	3.1051	0.4187	38.1818	0.0000	|	3.0725	0.8723	23.8095	0.0000	|  Best result at epoch 64
112	18.9682	14.6921	|	3.0150	0.4153	40.0000	0.0000	|	3.0112	0.8697	26.7857	0.0000	|  Best result at epoch 64
113	18.4814	15.3065	|	3.1021	0.4147	40.0000	0.0000	|	2.9762	0.8391	27.9762	0.0000	|  Best result at epoch 64
114	17.3516	12.8302	|	2.7833	0.4183	39.3939	0.0000	|	3.1061	0.9662	26.7857	0.0000	|  Best result at epoch 64
115	17.7768	12.9868	|	2.8078	0.4191	40.0000	0.0000	|	3.0958	0.9636	26.1905	0.0000	|  Best result at epoch 64
116	18.1074	13.8328	|	2.9097	0.4112	39.3939	0.0000	|	3.0179	0.8920	26.1905	0.0000	|  Best result at epoch 64
117	17.6931	14.2550	|	2.9259	0.4268	39.3939	0.0000	|	3.2287	0.9568	25.5952	0.0000	|  Best result at epoch 64
118	17.1382	15.8669	|	3.0947	0.4248	39.3939	0.0000	|	3.0954	0.8682	26.7857	0.0000	|  Best result at epoch 64
