epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
67	7.2986	6.1906	|	2.1197	0.8868	31.6384	0.0000	|	2.2389	1.0640	27.2222	0.0000	|  Best result at epoch 19
68	7.0067	6.5230	|	2.1872	0.8295	27.6836	0.0000	|	2.2635	0.9699	23.3333	0.0000	|  Best result at epoch 19
69	7.1902	6.1514	|	2.1295	0.8936	31.0734	0.0000	|	2.2678	1.0599	28.3333	0.0000	|  Best result at epoch 19
70	7.0245	6.6577	|	2.2054	0.8166	26.5537	0.0000	|	2.2537	0.9570	23.8889	0.0000	|  Best result at epoch 19
71	7.2212	6.0688	|	2.1007	0.9170	32.2034	0.0000	|	2.2823	1.0923	27.7778	0.0000	|  Best result at epoch 19
72	7.1342	6.1334	|	2.1172	0.9446	31.0734	0.0000	|	2.3131	1.1261	26.6667	0.0000	|  Best result at epoch 19
73	6.9086	6.1159	|	2.1208	0.9351	31.6384	0.0000	|	2.3150	1.1074	26.1111	0.0000	|  Best result at epoch 19
74	7.2194	6.5645	|	2.1883	0.8274	28.8136	0.0000	|	2.2695	0.9717	24.4444	0.0000	|  Best result at epoch 19
75	7.1916	6.1324	|	2.1184	0.9130	32.2034	0.0000	|	2.2756	1.0912	27.7778	0.0000	|  Best result at epoch 19
76	7.1157	6.2778	|	2.1491	0.8763	31.6384	0.0000	|	2.2557	1.0418	28.3333	0.0000	|  Best result at epoch 19
77	7.0366	6.2127	|	2.1436	0.9511	31.6384	0.0000	|	2.3324	1.1300	26.1111	0.0000	|  Best result at epoch 19
78	6.9032	6.2032	|	2.1366	0.9046	31.6384	0.0000	|	2.2747	1.0781	27.7778	0.0000	|  Best result at epoch 19
79	6.6146	6.2115	|	2.1333	0.9855	31.0734	0.0000	|	2.3467	1.1777	26.1111	0.0000	|  Best result at epoch 19
80	7.1781	6.3755	|	2.1713	0.8602	27.6836	0.0000	|	2.3186	1.0128	23.8889	0.0000	|  Best result at epoch 19
81	6.6445	6.1438	|	2.1385	0.9304	31.0734	0.0000	|	2.3275	1.1063	27.2222	0.0000	|  Best result at epoch 19
82	6.9113	6.1163	|	2.1273	0.9265	31.6384	0.0000	|	2.3106	1.1020	27.2222	0.0000	|  Best result at epoch 19
83	6.8164	6.4140	|	2.1885	0.8636	24.2938	0.0000	|	2.3748	1.0162	19.4444	0.0000	|  Best result at epoch 19
84	6.7192	6.2451	|	2.1672	0.8833	27.6836	0.0000	|	2.3273	1.0471	26.1111	0.0000	|  Best result at epoch 19
85	6.8673	6.5569	|	2.1875	0.8311	22.0339	0.0000	|	2.3218	0.9737	18.8889	0.0000	|  Best result at epoch 19
86	6.8408	6.3315	|	2.1673	1.0143	32.7684	0.0000	|	2.3922	1.2118	23.8889	0.0000	|  Best result at epoch 19
87	6.9524	6.1644	|	2.1474	0.9320	31.6384	0.0000	|	2.3489	1.1073	26.6667	0.0000	|  Best result at epoch 19
88	6.6392	6.1454	|	2.1492	0.9706	32.2034	0.0000	|	2.3667	1.1497	26.1111	0.0000	|  Best result at epoch 19
89	6.7293	6.7624	|	2.2180	1.1038	36.1582	0.0000	|	2.4712	1.3152	25.0000	0.0000	|  Best result at epoch 19
90	6.9131	6.0998	|	2.1406	0.9372	31.6384	0.0000	|	2.3374	1.1108	27.7778	0.0000	|  Best result at epoch 19
91	6.5981	6.1383	|	2.1555	0.8961	32.2034	0.0000	|	2.3638	1.0552	26.6667	0.0000	|  Best result at epoch 19
92	6.5766	6.0575	|	2.1270	0.9744	32.2034	0.0000	|	2.3300	1.1659	26.6667	0.0000	|  Best result at epoch 19
93	6.7612	6.0850	|	2.1566	0.9611	31.0734	0.0000	|	2.4000	1.1341	25.0000	0.0000	|  Best result at epoch 19
94	6.6374	6.1381	|	2.1573	0.9056	31.0734	0.0000	|	2.3913	1.0706	26.1111	0.0000	|  Best result at epoch 19
95	6.5840	6.0845	|	2.1479	0.9324	31.6384	0.0000	|	2.3744	1.1100	25.5556	0.0000	|  Best result at epoch 19
96	6.8123	6.2299	|	2.1502	0.8678	31.6384	0.0000	|	2.3110	1.0306	27.7778	0.0000	|  Best result at epoch 19
97	6.7221	6.0532	|	2.1441	0.9257	31.6384	0.0000	|	2.3841	1.1001	26.6667	0.0000	|  Best result at epoch 19
98	6.5654	6.1057	|	2.1523	0.9190	31.6384	0.0000	|	2.3697	1.0868	26.6667	0.0000	|  Best result at epoch 19
99	6.8124	6.0707	|	2.1083	0.9068	31.6384	0.0000	|	2.2873	1.0791	27.2222	0.0000	|  Best result at epoch 19
100	6.4704	6.2267	|	2.1692	0.8885	31.6384	0.0000	|	2.3504	1.0441	26.6667	0.0000	|  Best result at epoch 19
101	6.2007	6.4598	|	2.1928	0.8530	31.0734	0.0000	|	2.3356	0.9997	26.6667	0.0000	|  Best result at epoch 19
102	6.6388	6.2736	|	2.1904	0.9530	31.0734	0.0000	|	2.4381	1.1144	23.3333	0.0000	|  Best result at epoch 19
103	6.4540	6.3229	|	2.1722	1.0403	32.2034	0.0000	|	2.4408	1.2419	23.3333	0.0000	|  Best result at epoch 19
104	6.4419	6.1122	|	2.1453	0.9070	32.2034	0.0000	|	2.3155	1.0756	27.2222	0.0000	|  Best result at epoch 19
105	6.4537	6.1037	|	2.1403	0.9140	31.6384	0.0000	|	2.3028	1.0881	27.2222	0.0000	|  Best result at epoch 19
106	6.5344	6.0759	|	2.1369	0.9220	31.6384	0.0000	|	2.3160	1.0935	26.6667	0.0000	|  Best result at epoch 19
107	6.3497	6.2653	|	2.1529	0.8635	32.2034	0.0000	|	2.2826	1.0232	27.7778	0.0000	|  Best result at epoch 19
108	6.6620	6.1535	|	2.1328	0.8828	32.2034	0.0000	|	2.2812	1.0487	27.7778	0.0000	|  Best result at epoch 19
109	6.5902	6.0859	|	2.1357	0.8988	32.2034	0.0000	|	2.3022	1.0630	27.2222	0.0000	|  Best result at epoch 19
110	6.3177	6.1443	|	2.1477	0.8933	32.2034	0.0000	|	2.2898	1.0571	27.7778	0.0000	|  Best result at epoch 19
111	6.7167	6.1020	|	2.1485	0.9637	30.5085	0.0000	|	2.3334	1.1412	24.4444	0.0000	|  Best result at epoch 19
112	6.3909	6.0419	|	2.1193	0.9496	31.6384	0.0000	|	2.2990	1.1334	26.1111	0.0000	|  Best result at epoch 19
113	6.2824	6.3713	|	2.1702	0.8540	31.6384	0.0000	|	2.2807	1.0095	27.2222	0.0000	|  Best result at epoch 19
114	6.8141	6.1694	|	2.1439	1.0020	31.0734	0.0000	|	2.3687	1.1953	24.4444	0.0000	|  Best result at epoch 19
115	6.4882	6.0884	|	2.1238	0.9208	31.0734	0.0000	|	2.2811	1.1045	27.2222	0.0000	|  Best result at epoch 19
116	6.4225	6.1202	|	2.1382	0.8985	31.6384	0.0000	|	2.3020	1.0680	26.6667	0.0000	|  Best result at epoch 19
117	6.1118	6.4933	|	2.1764	1.0854	36.7232	0.0000	|	2.4263	1.2926	25.0000	0.0000	|  Best result at epoch 19
118	6.3965	6.1107	|	2.1392	0.9521	31.0734	0.0000	|	2.3487	1.1296	25.5556	0.0000	|  Best result at epoch 19
