epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
99	4.7705	4.7824	|	1.8188	0.9544	24.6809	0.0000	|	1.8909	1.0875	23.6209	0.0000	|  Best result at epoch 55
100	4.8254	4.7819	|	1.8246	0.9585	25.1064	0.0000	|	1.8981	1.0910	23.3380	0.0000	|  Best result at epoch 55
101	4.7269	5.0070	|	1.9106	1.0779	23.6879	0.0000	|	2.0225	1.2277	21.0750	0.0000	|  Best result at epoch 55
102	4.7515	4.7114	|	1.7880	0.9261	25.3901	0.0000	|	1.8497	1.0422	23.4795	0.0000	|  Best result at epoch 55
103	4.7716	4.7632	|	1.8194	0.9764	25.1064	0.0000	|	1.9056	1.1138	22.6308	0.0000	|  Best result at epoch 55
104	4.7947	4.9241	|	1.8831	1.0374	24.3972	0.0000	|	1.9787	1.1738	21.4993	0.0000	|  Best result at epoch 55
105	4.7462	4.7598	|	1.8126	0.9514	24.6809	0.0000	|	1.8788	1.0747	22.0651	0.0000	|  Best result at epoch 55
106	4.8189	4.8905	|	1.8539	1.0236	25.2482	0.0000	|	1.9409	1.1585	22.3479	0.0000	|  Best result at epoch 55
107	4.7104	4.9748	|	1.8792	1.0629	24.8227	0.0000	|	1.9889	1.2057	21.6407	0.0000	|  Best result at epoch 55
108	4.7677	4.7643	|	1.8020	0.9596	24.6809	0.0000	|	1.8762	1.0847	23.6209	0.0000	|  Best result at epoch 55
109	4.7069	4.9051	|	1.8565	0.9938	25.3901	0.0000	|	1.9191	1.1225	22.2065	0.0000	|  Best result at epoch 55
110	4.7350	4.7760	|	1.8036	0.9709	25.2482	0.0000	|	1.9009	1.1130	23.4795	0.0000	|  Best result at epoch 55
111	4.7705	4.8286	|	1.8317	0.9704	24.3972	0.0000	|	1.9017	1.1016	24.1867	0.0000	|  Best result at epoch 55
112	4.7958	5.0240	|	1.9062	1.0858	24.3972	0.0000	|	2.0362	1.2421	22.7723	0.0000	|  Best result at epoch 55
113	4.8013	4.8158	|	1.8395	0.9964	23.9716	0.0000	|	1.9210	1.1249	22.2065	0.0000	|  Best result at epoch 55
114	4.8429	4.8333	|	1.8364	0.9451	24.3972	0.0000	|	1.8805	1.0619	22.4894	0.0000	|  Best result at epoch 55
115	4.8305	4.8068	|	1.8361	0.9786	23.9716	0.0000	|	1.9058	1.1024	22.7723	0.0000	|  Best result at epoch 55
116	4.7949	4.7486	|	1.8110	0.9610	23.9716	0.0000	|	1.8774	1.0897	22.6308	0.0000	|  Best result at epoch 55
117	4.7960	4.7501	|	1.8113	0.9397	25.2482	0.0000	|	1.8661	1.0584	22.7723	0.0000	|  Best result at epoch 55
118	4.7724	4.8055	|	1.8396	0.9774	25.1064	0.0000	|	1.9122	1.1099	22.9137	0.0000	|  Best result at epoch 55
119	4.7924	4.9198	|	1.8735	0.9853	24.5390	0.0000	|	1.9099	1.0992	22.6308	0.0000	|  Best result at epoch 55
120	4.7506	4.8793	|	1.8701	1.0575	24.3972	0.0000	|	1.9573	1.1899	22.6308	0.0000	|  Best result at epoch 55
121	4.7016	4.9192	|	1.8828	1.0494	24.5390	0.0000	|	1.9594	1.1798	21.9236	0.0000	|  Best result at epoch 55
122	4.7092	4.8096	|	1.8503	1.0193	24.3972	0.0000	|	1.9201	1.1468	21.9236	0.0000	|  Best result at epoch 55
123	4.7264	4.7543	|	1.8287	0.9982	24.1135	0.0000	|	1.9047	1.1275	21.9236	0.0000	|  Best result at epoch 55
124	4.7614	4.7650	|	1.7949	0.9036	25.8156	0.0000	|	1.8118	1.0073	23.6209	0.0000	|  Best result at epoch 55
125	4.7452	4.8540	|	1.8662	1.0451	24.2553	0.0000	|	1.9498	1.1842	21.6407	0.0000	|  Best result at epoch 55
126	4.8247	4.7594	|	1.8229	0.9604	24.6809	0.0000	|	1.8712	1.0744	22.2065	0.0000	|  Best result at epoch 55
127	4.7521	4.6809	|	1.7947	0.9436	25.8156	0.0000	|	1.8473	1.0582	22.9137	0.0000	|  Best result at epoch 55
128	4.7825	4.7975	|	1.8532	1.0473	25.3901	0.0000	|	1.9461	1.1827	22.7723	0.0000	|  Best result at epoch 55
129	4.7310	4.8740	|	1.8682	1.0831	24.5390	0.0000	|	1.9882	1.2324	21.7822	0.0000	|  Best result at epoch 55
