epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
63	1.3463	1.4248	|	0.8938	0.5248	53.1250	0.0000	|	1.0938	0.6712	40.8163	0.0000	|  Best result at epoch 49
64	1.4577	1.3418	|	0.8783	0.4504	53.1250	0.0000	|	1.0534	0.5647	37.7551	0.0000	|  Best result at epoch 49
65	1.3941	1.3399	|	0.8565	0.4630	52.0833	0.0000	|	1.0377	0.5877	37.7551	0.0000	|  Best result at epoch 49
66	1.4373	1.3435	|	0.8734	0.4508	53.1250	0.0000	|	1.0567	0.5664	37.7551	0.0000	|  Best result at epoch 49
67	1.2854	1.3504	|	0.8620	0.4705	51.0417	0.0000	|	1.0420	0.5991	39.7959	0.0000	|  Best result at epoch 49
68	1.4119	1.3856	|	0.9074	0.4423	50.0000	0.0000	|	1.0902	0.5499	38.7755	0.0000	|  Best result at epoch 49
69	1.4256	1.3661	|	0.8855	0.4483	52.0833	0.0000	|	1.0676	0.5605	37.7551	0.0000	|  Best result at epoch 49
70	1.4795	1.3233	|	0.8809	0.4504	53.1250	0.0000	|	1.0744	0.5649	40.8163	0.0000	|  Best result at epoch 49
71	1.3495	1.3500	|	0.8707	0.4536	52.0833	0.0000	|	1.0489	0.5717	37.7551	0.0000	|  Best result at epoch 49
72	1.4590	1.3396	|	0.8761	0.4511	53.1250	0.0000	|	1.0610	0.5673	38.7755	0.0000	|  Best result at epoch 49
73	1.3902	1.3215	|	0.8609	0.4570	52.0833	0.0000	|	1.0446	0.5783	41.8367	0.0000	|  Best result at epoch 49
74	1.3094	1.3648	|	0.8993	0.4456	55.2083	0.0000	|	1.0713	0.5585	40.8163	0.0000	|  Best result at epoch 49
75	1.3385	1.4021	|	0.9275	0.4384	48.9583	0.0000	|	1.1038	0.5434	38.7755	0.0000	|  Best result at epoch 49
76	1.3853	1.3095	|	0.8710	0.4531	54.1667	0.0000	|	1.0520	0.5714	41.8367	0.0000	|  Best result at epoch 49
77	1.3345	1.3094	|	0.8548	0.4622	53.1250	0.0000	|	1.0349	0.5869	40.8163	0.0000	|  Best result at epoch 49
78	1.3913	1.3057	|	0.8323	0.4770	55.2083	0.0000	|	1.0403	0.6119	39.7959	0.0000	|  Best result at epoch 49
79	1.2502	1.3292	|	0.8583	0.4643	51.0417	0.0000	|	1.0371	0.5913	37.7551	0.0000	|  Best result at epoch 49
80	1.2834	1.2855	|	0.8416	0.4617	53.1250	0.0000	|	1.0395	0.5858	41.8367	0.0000	|  Best result at epoch 49
81	1.3128	1.3304	|	0.8561	0.4589	52.0833	0.0000	|	1.0422	0.5825	38.7755	0.0000	|  Best result at epoch 49
82	1.2476	1.3478	|	0.8563	0.4793	50.0000	0.0000	|	1.0531	0.6148	37.7551	0.0000	|  Best result at epoch 49
83	1.2976	1.4267	|	0.9331	0.4369	56.2500	0.0000	|	1.1297	0.5393	41.8367	0.0000	|  Best result at epoch 49
84	1.3330	1.3186	|	0.8417	0.4945	55.2083	0.0000	|	1.0617	0.6369	39.7959	0.0000	|  Best result at epoch 49
85	1.3984	1.3216	|	0.8747	0.4518	54.1667	0.0000	|	1.0594	0.5692	39.7959	0.0000	|  Best result at epoch 49
86	1.2651	1.3232	|	0.8521	0.4989	55.2083	0.0000	|	1.0687	0.6449	39.7959	0.0000	|  Best result at epoch 49
87	1.2515	1.3668	|	0.9003	0.4445	54.1667	0.0000	|	1.0850	0.5549	38.7755	0.0000	|  Best result at epoch 49
88	1.3501	1.3170	|	0.8788	0.4502	58.3333	0.0000	|	1.0704	0.5656	40.8163	0.0000	|  Best result at epoch 49
89	1.2300	1.3235	|	0.8680	0.4783	52.0833	0.0000	|	1.0586	0.6128	39.7959	0.0000	|  Best result at epoch 49
90	1.1935	1.3374	|	0.8736	0.4604	51.0417	0.0000	|	1.0570	0.5846	37.7551	0.0000	|  Best result at epoch 49
91	1.2178	1.3390	|	0.8758	0.4618	51.0417	0.0000	|	1.0575	0.5875	36.7347	0.0000	|  Best result at epoch 49
92	1.1848	1.3317	|	0.8645	0.4806	48.9583	0.0000	|	1.0534	0.6188	37.7551	0.0000	|  Best result at epoch 49
93	1.2096	1.3785	|	0.9116	0.4405	54.1667	0.0000	|	1.1029	0.5476	39.7959	0.0000	|  Best result at epoch 49
94	1.3130	1.3029	|	0.8464	0.4706	48.9583	0.0000	|	1.0404	0.6048	38.7755	0.0000	|  Best result at epoch 49
95	1.2471	1.3416	|	0.8493	0.4864	48.9583	0.0000	|	1.0549	0.6296	37.7551	0.0000	|  Best result at epoch 49
96	1.1556	1.2819	|	0.8518	0.4633	50.0000	0.0000	|	1.0398	0.5919	39.7959	0.0000	|  Best result at epoch 49
97	1.2068	1.3953	|	0.8735	0.5070	47.9167	0.0000	|	1.0877	0.6592	36.7347	0.0000	|  Best result at epoch 49
98	1.1775	1.3114	|	0.8584	0.4688	51.0417	0.0000	|	1.0415	0.6020	37.7551	0.0000	|  Best result at epoch 49
99	1.1279	1.3065	|	0.8612	0.4722	51.0417	0.0000	|	1.0439	0.6067	38.7755	0.0000	|  Best result at epoch 49
100	1.2979	1.3011	|	0.8536	0.4733	51.0417	0.0000	|	1.0461	0.6110	37.7551	0.0000	|  Best result at epoch 49
101	1.2112	1.3123	|	0.8626	0.4560	51.0417	0.0000	|	1.0407	0.5780	36.7347	0.0000	|  Best result at epoch 49
102	1.2459	1.3012	|	0.8601	0.4560	53.1250	0.0000	|	1.0445	0.5795	38.7755	0.0000	|  Best result at epoch 49
103	1.2319	1.2816	|	0.8540	0.4584	58.3333	0.0000	|	1.0434	0.5827	38.7755	0.0000	|  Best result at epoch 49
104	1.0754	1.3387	|	0.8581	0.4734	51.0417	0.0000	|	1.0509	0.6117	37.7551	0.0000	|  Best result at epoch 49
105	1.1721	1.2963	|	0.8509	0.4737	53.1250	0.0000	|	1.0505	0.6111	37.7551	0.0000	|  Best result at epoch 49
106	1.1788	1.3182	|	0.8638	0.4687	51.0417	0.0000	|	1.0445	0.6027	38.7755	0.0000	|  Best result at epoch 49
107	1.1906	1.3388	|	0.8459	0.4940	56.2500	0.0000	|	1.0705	0.6394	38.7755	0.0000	|  Best result at epoch 49
108	1.1369	1.3340	|	0.8581	0.4797	51.0417	0.0000	|	1.0538	0.6168	36.7347	0.0000	|  Best result at epoch 49
109	1.1741	1.3289	|	0.8689	0.4751	52.0833	0.0000	|	1.0548	0.6073	37.7551	0.0000	|  Best result at epoch 49
110	1.1892	1.3196	|	0.8662	0.4729	51.0417	0.0000	|	1.0540	0.6035	38.7755	0.0000	|  Best result at epoch 49
111	1.1525	1.3332	|	0.8631	0.4915	56.2500	0.0000	|	1.0759	0.6371	40.8163	0.0000	|  Best result at epoch 49
112	1.1353	1.3798	|	0.8811	0.5240	54.1667	0.0000	|	1.1053	0.6803	40.8163	0.0000	|  Best result at epoch 49
113	1.1750	1.3002	|	0.8581	0.4790	56.2500	0.0000	|	1.0582	0.6164	40.8163	0.0000	|  Best result at epoch 49
114	1.2236	1.3087	|	0.8771	0.4567	55.2083	0.0000	|	1.0561	0.5764	38.7755	0.0000	|  Best result at epoch 49
115	1.1985	1.3171	|	0.8682	0.4703	51.0417	0.0000	|	1.0547	0.6020	36.7347	0.0000	|  Best result at epoch 49
116	1.1817	1.3009	|	0.8687	0.4654	58.3333	0.0000	|	1.0536	0.5934	41.8367	0.0000	|  Best result at epoch 49
117	1.0964	1.3134	|	0.8680	0.4743	52.0833	0.0000	|	1.0588	0.6069	38.7755	0.0000	|  Best result at epoch 49
118	1.1648	1.4096	|	0.8930	0.5211	57.2917	0.0000	|	1.1084	0.6762	41.8367	0.0000	|  Best result at epoch 49
119	1.1451	1.3653	|	0.8764	0.4896	52.0833	0.0000	|	1.0699	0.6324	37.7551	0.0000	|  Best result at epoch 49
120	1.1261	1.4137	|	0.8954	0.5152	57.2917	0.0000	|	1.1039	0.6697	41.8367	0.0000	|  Best result at epoch 49
121	1.2201	1.3365	|	0.8680	0.4638	51.0417	0.0000	|	1.0522	0.5943	34.6939	0.0000	|  Best result at epoch 49
122	1.1789	1.3657	|	0.8646	0.4968	56.2500	0.0000	|	1.0752	0.6412	41.8367	0.0000	|  Best result at epoch 49
123	1.1608	1.3588	|	0.8709	0.4932	58.3333	0.0000	|	1.0729	0.6365	41.8367	0.0000	|  Best result at epoch 49
124	1.0369	1.3761	|	0.8802	0.4958	51.0417	0.0000	|	1.0825	0.6424	36.7347	0.0000	|  Best result at epoch 49
125	1.1147	1.3703	|	0.8775	0.5042	54.1667	0.0000	|	1.1017	0.6570	40.8163	0.0000	|  Best result at epoch 49
126	1.1644	1.3360	|	0.8690	0.4766	54.1667	0.0000	|	1.0667	0.6158	36.7347	0.0000	|  Best result at epoch 49
127	1.0990	1.3746	|	0.8782	0.5005	54.1667	0.0000	|	1.0904	0.6521	40.8163	0.0000	|  Best result at epoch 49
128	1.1368	1.3246	|	0.8743	0.4663	58.3333	0.0000	|	1.0676	0.6011	40.8163	0.0000	|  Best result at epoch 49
129	1.2244	1.3154	|	0.8513	0.4664	60.4167	0.0000	|	1.0612	0.6024	42.8571	0.0000	|  Best result at epoch 49
130	1.1754	1.3320	|	0.8534	0.4711	61.4583	0.0000	|	1.0646	0.6105	41.8367	0.0000	|  Best result at epoch 49
131	1.1203	1.3511	|	0.8569	0.4968	61.4583	0.0000	|	1.0744	0.6464	42.8571	0.0000	|  Best result at epoch 49
132	1.0820	1.2977	|	0.8478	0.4650	57.2917	0.0000	|	1.0552	0.5976	41.8367	0.0000	|  Best result at epoch 49
133	1.0601	1.3596	|	0.8710	0.4682	54.1667	0.0000	|	1.0723	0.6036	36.7347	0.0000	|  Best result at epoch 49
134	1.1252	1.3510	|	0.8433	0.4899	61.4583	0.0000	|	1.0657	0.6371	42.8571	0.0000	|  Best result at epoch 49
135	1.1054	1.3011	|	0.8496	0.4689	61.4583	0.0000	|	1.0486	0.6058	42.8571	0.0000	|  Best result at epoch 49
136	1.0363	1.3806	|	0.8674	0.5108	58.3333	0.0000	|	1.0773	0.6652	40.8163	0.0000	|  Best result at epoch 49
137	1.2179	1.3633	|	0.8531	0.5010	57.2917	0.0000	|	1.0707	0.6521	42.8571	0.0000	|  Best result at epoch 49
138	1.1212	1.3051	|	0.8384	0.4794	59.3750	0.0000	|	1.0489	0.6167	42.8571	0.0000	|  Best result at epoch 49
