,Predictions,True labels
932,0.059307850897312164,0.04
933,0.053756870329380035,0.04
934,0.04494156688451767,0.05
935,0.04010945186018944,0.05
936,0.027880169451236725,0.02
937,0.06361106783151627,0.02
938,0.06512705236673355,0.04
939,0.06425884366035461,0.12
940,0.09849955886602402,0.1
941,0.05784040689468384,0.02
942,0.021449711173772812,0.02
943,0.03142949938774109,0.02
944,0.019581573083996773,0.01
945,0.019581573083996773,0.01
946,0.21208475530147552,0.2
947,0.042636044323444366,0.03
948,0.07043769210577011,0.04
949,0.0341283455491066,0.07
950,0.2867034077644348,0.24
951,0.04922710359096527,0.12
952,0.02717919647693634,0.02
953,0.08927178382873535,0.12
954,0.06109093874692917,0.03
955,0.06545067578554153,0.1
956,0.06266909837722778,0.04
957,0.05656827986240387,0.04
958,0.02314569056034088,0.01
959,0.034516047686338425,0.03
960,0.5715889930725098,0.5
961,0.3128834068775177,0.3
962,0.4940910339355469,0.4
963,0.3444145917892456,0.3
964,0.5212417840957642,0.4
965,0.7662060856819153,0.6
966,0.703779935836792,0.6
967,0.30273011326789856,0.2
968,0.0889233872294426,0.05
969,0.0562606006860733,0.05
970,0.07006174325942993,0.1
971,0.04428993910551071,0.04
972,0.05647561326622963,0.02
973,0.06603296101093292,0.01
974,0.19052360951900482,0.19
975,0.08978598564863205,0.11
976,0.06409049779176712,0.06
977,0.1488659828901291,0.1
978,1.0887843370437622,1.0
979,0.07231206446886063,0.04
980,0.035184308886528015,0.02
981,0.047477953135967255,0.04
982,0.033438488841056824,0.02
983,0.10569312423467636,0.05
984,0.05061318725347519,0.08
985,0.08924189954996109,0.02
986,0.11610589921474457,0.08
987,0.053057070821523666,0.02
988,0.14199800789356232,0.12
989,0.431022047996521,0.35
990,0.4816052317619324,0.45
991,0.18080556392669678,0.2
992,0.18056662380695343,0.2
993,0.058359742164611816,0.1
994,0.1483471542596817,0.18
995,0.06923806667327881,0.1
996,0.07462438195943832,0.09
997,0.012251966632902622,0.01
998,0.054093215614557266,0.08
999,0.014005648903548717,0.01
1000,0.03963388875126839,0.06
1001,0.03287971392273903,0.04
1002,0.0433322973549366,0.02
1003,0.031349193304777145,0.05
1004,0.03721748664975166,0.01
1005,0.04868382215499878,0.03
1006,0.05719653517007828,0.15
1007,0.12953202426433563,0.2
1008,0.0814259871840477,0.04
1009,0.07930447161197662,0.08
1010,0.07813579589128494,0.04
1011,0.0790141299366951,0.08
1012,0.08806034177541733,0.08
1013,0.07823155075311661,0.08
1014,0.08206918835639954,0.08
1015,0.08653274178504944,0.08
1016,0.1108379140496254,0.1
1017,0.023263713344931602,0.1
1018,0.08807814866304398,0.1
1019,0.44689276814460754,0.45
1020,0.04180482029914856,0.08
1021,0.0721161738038063,0.04
1022,0.06446197628974915,0.08
1023,0.063680000603199,0.04
1024,0.053083352744579315,0.12
1025,0.2644963264465332,0.32
1026,0.05299177020788193,0.08
1027,0.07632745057344437,0.08
1028,-0.012371555902063847,0.01
1029,0.010314203798770905,0.01
1030,0.29484832286834717,0.2
1031,0.11182204633951187,0.12
1032,0.17396262288093567,0.14
1033,0.2770736813545227,0.2
1034,0.4332998991012573,0.3
1035,0.07823901623487473,0.1
1036,0.06430257111787796,0.06
1037,0.10398294776678085,0.08
1038,0.02723575383424759,0.06
1039,0.045468881726264954,0.06
1040,0.3576429486274719,0.35
1041,0.08090142905712128,0.04
1042,0.011855103075504303,0.01
1043,0.020007919520139694,0.02
1044,0.44461941719055176,0.39
1045,0.06682011485099792,0.04
1046,0.06814204156398773,0.04
1047,0.06693148612976074,0.06
1048,0.07952567934989929,0.05
1049,0.0061378078535199165,0.01
1050,0.5041650533676147,0.4
1051,0.5544514060020447,0.43
1052,0.25125375390052795,0.75
1053,0.203070268034935,0.19
1054,0.4201292097568512,0.34
1055,0.21123862266540527,0.2
1056,0.031513288617134094,0.01
1057,0.0682402178645134,0.12
1058,0.08193399012088776,0.12
1059,0.12095069140195847,0.16
1060,0.10047870129346848,0.1
1061,0.09418035298585892,0.1
1062,0.04723457619547844,0.1
1063,0.05149814486503601,0.04
1064,0.42378464341163635,0.38
1065,0.043371930718421936,0.02
1066,0.02444930002093315,0.02
1067,0.009963507764041424,0.01
1068,0.025244997814297676,0.01
1069,0.018397893756628036,0.01
1070,0.03409794718027115,0.02
1071,0.029157215729355812,0.01
1072,0.05669063702225685,0.06
1073,0.026118488982319832,0.02
1074,0.08061005920171738,0.04
1075,0.03880603611469269,0.01
1076,0.014959520660340786,0.01
1077,0.02275233529508114,0.02
1078,0.05227626487612724,0.02
1079,0.07206647843122482,0.12
1080,0.0516725555062294,0.06
1081,0.07083345204591751,0.1
1082,0.073906309902668,0.04
1083,0.2314896285533905,0.2
1084,0.17098383605480194,0.16
1085,0.062526173889637,0.19
1086,0.21077242493629456,0.04
1087,0.065982386469841,0.1
1088,0.05701683089137077,0.05
1089,0.5159295797348022,0.53
1090,0.3558269739151001,0.39
1091,0.8921893239021301,0.79
1092,0.18785183131694794,0.19
1093,0.8063117861747742,0.79
1094,0.9967390298843384,1.0
1095,1.0592120885849,1.0
1096,1.0554289817810059,1.0
1097,0.8238434195518494,0.69
1098,0.14413398504257202,0.1
1099,0.15865053236484528,0.06
1100,0.10452531278133392,0.1
1101,0.27632248401641846,0.3
1102,0.4707620143890381,0.36
1103,0.9031078815460205,0.8
1104,1.0805445909500122,1.0
1105,0.5112411975860596,0.45
1106,0.1476351022720337,0.2
1107,0.36238548159599304,0.3
1108,0.4586840271949768,0.4
1109,0.25619256496429443,0.16
1110,0.03899756073951721,0.02
1111,0.0033635077998042107,0.02
1112,0.09284991770982742,0.08
1113,0.020525041967630386,0.01
1114,0.05550282076001167,0.12
1115,0.047906238585710526,0.02
1116,0.8619003891944885,0.9
1117,0.019525816664099693,0.02
1118,0.6888159513473511,0.54
1119,0.8152721524238586,0.79
1120,0.5998820662498474,0.56
1121,0.2974528968334198,0.26
1122,1.0100574493408203,1.0
1123,0.16419647634029388,0.09
1124,1.0576894283294678,1.0
1125,0.2284516990184784,0.24
1126,0.22810682654380798,0.26
1127,0.24471093714237213,0.26
1128,1.0303446054458618,1.0
1129,1.044278860092163,1.0
1130,1.0186253786087036,1.0
1131,0.575168788433075,0.54
1132,0.8453141450881958,0.79
1133,0.6127876043319702,0.54
1134,0.7598493695259094,0.79
1135,0.31186726689338684,0.28
1136,1.0704169273376465,1.0
1137,0.9545191526412964,1.0
1138,0.5761370658874512,0.53
1139,0.8003612756729126,0.79
1140,0.8005214929580688,0.79
1141,0.016353754326701164,0.01
1142,0.01802213117480278,0.01
1143,0.10912679880857468,0.08
1144,0.043127477169036865,0.01
1145,0.6947451829910278,0.53
1146,0.6693069934844971,0.6
1147,0.8132177591323853,0.8
1148,1.0839529037475586,1.0
1149,0.53411465883255,0.53
1150,0.6674807667732239,0.53
1151,0.7238054275512695,0.79
1152,0.5478677153587341,0.53
1153,1.0158673524856567,1.0
1154,0.8605087399482727,0.79
1155,0.8500030040740967,0.79
1156,0.8874031901359558,0.8
1157,0.6132168769836426,0.48
1158,0.7991941571235657,0.79
1159,0.648959219455719,0.6
1160,0.2202620953321457,0.26
1161,0.9604446291923523,0.9
1162,0.9020766019821167,0.79
1163,0.03492557629942894,0.01
1164,0.10163428634405136,0.1
1165,0.030167652294039726,0.01
1166,0.046760592609643936,0.01
1167,0.043918460607528687,0.08
1168,0.012721913866698742,0.01
1169,0.05805537849664688,0.06
1170,0.04419519007205963,0.2
1171,0.04004240408539772,0.06
1172,0.0493256077170372,0.06
1173,0.09578157216310501,0.06
1174,0.08798905462026596,0.17
1175,0.028874287381768227,0.01
1176,0.013612686656415462,0.01
1177,0.05140117555856705,0.02
1178,0.035615164786577225,0.03
1179,0.057796500623226166,0.02
1180,0.10216006636619568,0.08
1181,0.04081067815423012,0.03
1182,0.052967045456171036,0.03
1183,0.03900962322950363,0.01
1184,0.04863722622394562,0.01
1185,0.015258696861565113,0.06
1186,0.07952003180980682,0.03
1187,0.014645849354565144,0.01
1188,0.08985155075788498,0.1
1189,0.06983653455972672,0.1
1190,0.04893769696354866,0.12
1191,0.047462232410907745,0.04
1192,0.6438862681388855,0.52
1193,0.770658552646637,0.79
1194,0.029709137976169586,0.06
1195,0.6924587488174438,0.6
1196,0.06612392514944077,0.04
1197,0.12407632172107697,0.1
1198,0.020791925489902496,0.02
1199,0.05815038084983826,0.06
1200,0.06354431807994843,0.1
1201,0.04593278467655182,0.05
1202,0.12147575616836548,0.06
1203,0.07381989806890488,0.1
1204,0.056536123156547546,0.08
1205,0.011983717791736126,0.01
1206,0.018490225076675415,0.04
1207,0.12793059647083282,0.04
1208,0.07212939113378525,0.06
1209,0.020967191085219383,0.04
1210,0.40978193283081055,0.19
1211,1.0388346910476685,0.96
1212,0.30935138463974,0.31
1213,0.13260731101036072,0.1
1214,0.3730418384075165,0.09
1215,0.1142040342092514,0.1
1216,0.5350057482719421,0.5
1217,1.0695246458053589,1.0
1218,0.5532903075218201,0.5
1219,0.05879230424761772,0.06
1220,0.15373119711875916,0.22
1221,0.15779343247413635,0.18
1222,0.05706107243895531,0.04
1223,0.2171398103237152,0.2
1224,0.8445222973823547,0.8
1225,0.2842136025428772,0.2
1226,0.09327144175767899,0.1
1227,0.14873754978179932,0.08
1228,0.13867026567459106,0.08
1229,0.20834672451019287,0.26
1230,0.09096113592386246,0.21
1231,0.1821310818195343,0.16
1232,0.08664900809526443,0.16
1233,0.08538389950990677,0.17
1234,0.21934933960437775,0.15
1235,0.1022956594824791,0.05
1236,0.24172194302082062,0.38
1237,0.1389002799987793,0.2
1238,0.3572253882884979,0.4
1239,0.018901269882917404,0.01
1240,0.03573821485042572,0.04
1241,0.14013652503490448,0.1
1242,0.06221094727516174,0.05
1243,0.21193179488182068,0.22
1244,0.5130000710487366,0.45
1245,0.032591525465250015,0.02
1246,0.020376058295369148,0.02
1247,0.02808326669037342,0.06
1248,0.10570575296878815,0.1
1249,0.07203102856874466,0.06
1250,0.03337373211979866,0.01
1251,0.03985957056283951,0.02
1252,0.01702948473393917,0.02
1253,0.06877613067626953,0.02
1254,0.09023774415254593,0.21
1255,0.04390830546617508,0.04
1256,0.17336949706077576,0.25
1257,0.09751643240451813,0.1
1258,0.04561612755060196,0.04
1259,0.04493764042854309,0.02
1260,0.03474001958966255,0.06
1261,0.019333992153406143,0.02
1262,0.024478213861584663,0.01
1263,0.012861235998570919,0.02
1264,0.06445492804050446,0.01
1265,0.04447118192911148,0.01
1266,0.14194004237651825,0.09
1267,0.08074818551540375,0.1
1268,0.08005768805742264,0.14
1269,0.007684587500989437,0.03
1270,0.03575548529624939,0.01
1271,0.025734679773449898,0.01
1272,-0.0057635316625237465,0.01
1273,0.02177777700126171,0.01
1274,0.05237196013331413,0.02
1275,0.027233244851231575,0.01
1276,0.08392689377069473,0.12
1277,0.21747629344463348,0.35
1278,0.015681803226470947,0.04
1279,0.05127870291471481,0.03
1280,0.08231088519096375,0.05
1281,0.05103861913084984,0.02
1282,0.028661156073212624,0.01
1283,0.014898926950991154,0.01
1284,0.09870433062314987,0.06
1285,0.0698351338505745,0.02
1286,0.013042404316365719,0.02
1287,0.04283764958381653,0.05
1288,0.02716863341629505,0.02
1289,0.0031574470922350883,0.02
1290,0.07629384100437164,0.04
1291,0.01807369291782379,0.01
1292,0.021855443716049194,0.01
1293,-0.009872307069599628,0.01
1294,0.052552394568920135,0.05
1295,0.03990823030471802,0.04
1296,0.05449843034148216,0.04
1297,0.08921246230602264,0.06
1298,0.07785739004611969,0.1
1299,0.08907091617584229,0.03
1300,0.023984596133232117,0.02
1301,0.04394010454416275,0.05
1302,0.05445504188537598,0.06
1303,0.03600604832172394,0.01
1304,0.007328237406909466,0.01
1305,0.01717107556760311,0.01
1306,0.03293151035904884,0.01
1307,0.04111069068312645,0.04
1308,0.07878752797842026,0.09
1309,0.07878752797842026,0.09
1310,0.07878752797842026,0.09
1311,0.016438046470284462,0.01
1312,0.03082892671227455,0.02
1313,0.006268772296607494,0.01
1314,0.04032830148935318,0.01
1315,0.04353313520550728,0.01
1316,0.03061186708509922,0.08
1317,0.028356557711958885,0.04
1318,0.2213016301393509,0.06
1319,0.08041181415319443,0.08
1320,0.013889123685657978,0.01
1321,0.03934524208307266,0.02
1322,0.0071890344843268394,0.03
1323,0.050084128975868225,0.02
1324,0.038910239934921265,0.01
1325,0.034668367356061935,0.02
1326,0.06652701646089554,0.06
1327,0.004279877059161663,0.01
1328,0.014582646079361439,0.01
1329,0.10978468507528305,0.1
1330,0.04422420263290405,0.1
1331,0.5046349763870239,0.53
1332,0.5554848313331604,0.53
1333,0.5991050004959106,0.53
1334,0.6676992177963257,0.53
1335,0.7227175235748291,0.53
1336,0.8652098774909973,1.0
1337,1.072723150253296,1.0
1338,0.020479515194892883,0.01
1339,0.022688521072268486,0.02
1340,0.03557028993964195,0.04
1341,0.021655917167663574,0.03
1342,0.011266726069152355,0.01
1343,0.11286336183547974,0.04
1344,0.022422270849347115,0.04
1345,0.02902243845164776,0.01
1346,0.016208505257964134,0.01
1347,0.020330915227532387,0.01
1348,0.07837942242622375,0.06
1349,0.03714877367019653,0.02
1350,0.04143158718943596,0.03
1351,0.018433965742588043,0.01
1352,0.0358835831284523,0.01
1353,0.05762689560651779,0.04
1354,0.024337539449334145,0.02
1355,0.05218382924795151,0.06
1356,0.037410445511341095,0.04
1357,0.03511234372854233,0.01
1358,0.023926781490445137,0.01
1359,0.052761927247047424,0.04
1360,0.022224096581339836,0.02
1361,0.0484195202589035,0.02
1362,0.03091324493288994,0.02
1363,0.02121664211153984,0.03
1364,0.020737847313284874,0.04
1365,0.03574715927243233,0.06
1366,0.03440369293093681,0.01
1367,0.010219384916126728,0.03
1368,0.012118536047637463,0.04
1369,0.023830892518162727,0.01
1370,0.05886762589216232,0.03
1371,0.08070490509271622,0.07
1372,0.010443936102092266,0.01
1373,0.04161599650979042,0.08
1374,0.060720331966876984,0.08
1375,0.05054826661944389,0.03
1376,0.05534244328737259,0.1
1377,0.07371631264686584,0.1
1378,0.1544436365365982,0.14
1379,0.10222910344600677,0.2
1380,0.056797467172145844,0.06
1381,0.0007135170744732022,0.01
1382,0.14105671644210815,0.08
1383,0.04434182494878769,0.1
1384,0.04866418242454529,0.04
1385,0.0575600191950798,0.07
1386,0.013155869208276272,0.01
1387,0.0644468143582344,0.08
1388,0.03615696728229523,0.1
1389,0.036724574863910675,0.04
1390,0.009735259227454662,0.02
1391,0.0340472012758255,0.01
1392,0.0648016557097435,0.01
1393,0.030249036848545074,0.04
1394,0.0008077520178630948,0.01
1395,0.05449359863996506,0.1
1396,0.04235221818089485,0.01
1397,0.023242834955453873,0.01
1398,0.055987901985645294,0.1
1399,0.01954580284655094,0.01
1400,0.3449217975139618,0.28
1401,0.4282154142856598,0.4
1402,0.008979939855635166,0.02
1403,0.03203732520341873,0.01
1404,0.04082246497273445,0.01
1405,0.03690192848443985,0.02
1406,0.032302796840667725,0.02
1407,0.10474511235952377,0.04
1408,0.08382641524076462,0.08
1409,0.06630326062440872,0.1
1410,0.007566560059785843,0.02
1411,0.3336942493915558,0.4
1412,0.2616914212703705,0.31
1413,0.08900861442089081,0.01
1414,0.020181234925985336,0.01
1415,0.03268193453550339,0.01
1416,0.028780963271856308,0.04
1417,0.11532063782215118,0.06
1418,0.019674615934491158,0.01
1419,0.0837746113538742,0.06
1420,0.044089846312999725,0.04
1421,0.1690145879983902,0.13
1422,0.0042414311319589615,0.01
1423,0.05614737048745155,0.03
1424,0.024836072698235512,0.03
1425,0.010378551669418812,0.01
1426,0.028419656679034233,0.01
1427,0.054182589054107666,0.04
1428,0.023323915898799896,0.02
1429,-0.0039211539551615715,0.02
1430,0.034936048090457916,0.04
1431,0.10822732746601105,0.03
1432,0.05943683162331581,0.06
1433,0.09269005805253983,0.08
1434,0.03754550963640213,0.01
1435,0.02842065505683422,0.01
1436,-0.002039804123342037,0.01
1437,0.03068702667951584,0.08
1438,0.02296162210404873,0.02
1439,-0.003486592322587967,0.01
1440,0.035951849073171616,0.05
1441,0.03209070861339569,0.02
1442,0.04950861632823944,0.01
1443,0.05787541717290878,0.05
1444,0.025484886020421982,0.02
1445,0.052589066326618195,0.11
1446,0.38960596919059753,0.4
1447,0.1423519253730774,0.16
1448,0.015138641931116581,0.01
1449,0.04758988320827484,0.05
1450,0.06519117951393127,0.05
1451,0.007971161045134068,0.01
1452,0.10168816149234772,0.05
1453,0.02195451594889164,0.01
1454,0.04221600294113159,0.05
1455,0.4588102698326111,0.4
1456,0.1965019851922989,0.2
1457,0.4223807752132416,0.4
1458,0.1515844166278839,0.2
1459,0.02822636440396309,0.04
1460,0.018597176298499107,0.02
1461,0.02943459153175354,0.01
1462,0.071942038834095,0.08
1463,0.022765951231122017,0.01
1464,0.03719522804021835,0.05
1465,0.24940523505210876,0.2
1466,0.01628900319337845,0.03
1467,0.6027517318725586,0.54
1468,0.026335811242461205,0.05
1469,0.3644016683101654,0.26
1470,0.7978101968765259,0.8
1471,0.03401123732328415,0.03
1472,0.044093385338783264,0.02
1473,0.5946066975593567,0.6
1474,1.0237542390823364,1.0
1475,1.0251213312149048,1.0
1476,0.03410549461841583,0.01
1477,0.34642165899276733,0.31
1478,0.004218113608658314,0.01
1479,0.06503384560346603,0.05
1480,0.13504087924957275,0.12
1481,0.03652302175760269,0.02
1482,0.06993172317743301,0.08
1483,0.06873834878206253,0.03
1484,0.05139441788196564,0.06
1485,0.0497221015393734,0.02
1486,0.0493769496679306,0.01
1487,0.049242034554481506,0.01
1488,0.048446718603372574,0.05
1489,0.03113543801009655,0.01
1490,0.012423227541148663,0.01
1491,0.05769127234816551,0.03
1492,0.08943180739879608,0.1
1493,0.1190834641456604,0.1
1494,0.08426477760076523,0.08
1495,0.09489482641220093,0.08
1496,0.03454747051000595,0.02
1497,0.04588368535041809,0.03
1498,0.06519695371389389,0.06
1499,-0.003697703592479229,0.01
1500,0.0690503790974617,0.06
1501,0.03543097898364067,0.01
1502,0.02904675342142582,0.01
1503,0.013615682721138,0.03
1504,0.10661137104034424,0.12
1505,0.08215884119272232,0.18
1506,0.05495534464716911,0.06
1507,0.09769334644079208,0.08
1508,0.1050996482372284,0.1
1509,0.04678736627101898,0.02
1510,0.03173324093222618,0.04
1511,0.033517200499773026,0.02
1512,0.0654863715171814,0.04
1513,0.015930050984025,0.06
1514,0.10288676619529724,0.04
1515,0.03759678080677986,0.05
1516,0.08537543565034866,0.04
1517,0.14876608550548553,0.2
1518,0.07236748188734055,0.08
1519,0.08831784874200821,0.2
1520,0.09838595241308212,0.1
1521,0.1162978783249855,0.1
1522,0.011088850907981396,0.01
1523,0.00962822511792183,0.01
1524,0.10063973814249039,0.1
1525,0.04555964842438698,0.04
1526,0.07171233743429184,0.05
1527,0.004066352732479572,0.01
1528,0.2514714300632477,0.2
1529,0.043079301714897156,0.04
1530,0.018985431641340256,0.01
1531,0.017333732917904854,0.01
1532,0.26480889320373535,0.2
1533,0.04523858428001404,0.04
1534,0.015248875133693218,0.02
1535,0.026981396600604057,0.01
1536,0.053843747824430466,0.02
1537,0.06752049922943115,0.04
1538,0.09327785670757294,0.08
1539,0.20926865935325623,0.2
1540,0.0514138862490654,0.01
1541,0.06571917980909348,0.06
1542,0.039646707475185394,0.04
1543,0.03751435503363609,0.06
1544,0.027418872341513634,0.04
1545,0.31561896204948425,0.26
1546,0.022877734154462814,0.02
1547,0.08076418936252594,0.06
1548,0.011586415581405163,0.01
1549,0.05073104426264763,0.05
1550,0.044121429324150085,0.02
1551,0.02766105905175209,0.01
1552,0.05054955929517746,0.02
1553,0.061924949288368225,0.05
1554,0.03681112080812454,0.01
1555,0.0366278812289238,0.01
1556,0.06053720787167549,0.01
1557,0.08540848642587662,0.12
1558,0.07405512779951096,0.03
1559,0.08355961740016937,0.03
1560,0.08554165810346603,0.12
1561,0.04269027337431908,0.01
1562,0.04000864923000336,0.02
1563,0.016832247376441956,0.01
1564,0.11360456794500351,0.14
1565,0.032189011573791504,0.01
1566,0.003564746119081974,0.04
1567,0.045310597866773605,0.04
1568,0.01950017549097538,0.01
1569,0.01921003684401512,0.01
1570,0.03500661626458168,0.02
1571,0.02240741439163685,0.01
1572,0.03600480780005455,0.04
1573,0.41951894760131836,0.4
1574,0.02614382654428482,0.02
1575,0.018834266811609268,0.06
1576,0.04421986639499664,0.03
1577,0.03370843827724457,0.01
1578,0.04396119713783264,0.06
1579,0.027319137006998062,0.04
1580,0.05248693376779556,0.03
1581,0.015838298946619034,0.02
1582,0.0339839905500412,0.03
1583,0.035914912819862366,0.01
1584,0.022634565830230713,0.03
1585,0.5249380469322205,0.4
1586,0.06817954033613205,0.1
1587,0.33972370624542236,0.3
1588,0.02372700348496437,0.04
1589,0.17658811807632446,0.1
1590,0.07719354331493378,0.06
1591,0.0073913829401135445,0.01
1592,0.0790289118885994,0.06
1593,0.02238844707608223,0.02
1594,0.05127903074026108,0.06
1595,0.02861904166638851,0.02
1596,0.04595416039228439,0.02
1597,0.05223666876554489,0.02
1598,0.02372336946427822,0.02
1599,0.03309096395969391,0.06
1600,0.04873901233077049,0.02
1601,0.0477847084403038,0.04
1602,0.04464995115995407,0.01
1603,0.048395734280347824,0.05
1604,0.044892098754644394,0.03
1605,0.007817900739610195,0.01
1606,0.04469256103038788,0.01
1607,0.048714280128479004,0.08
1608,0.07587258517742157,0.05
1609,0.020985500887036324,0.04
1610,0.054971083998680115,0.06
1611,-0.0056996336206793785,0.02
1612,0.05181464925408363,0.02
1613,0.03411921113729477,0.02
1614,0.3562012314796448,0.29
1615,0.045315612107515335,0.08
1616,0.10594634711742401,0.08
1617,0.12466137111186981,0.1
1618,0.07581052929162979,0.06
1619,0.6959434747695923,0.6
1620,0.13730092346668243,0.15
1621,0.20472650229930878,0.2
1622,0.12933601438999176,0.1
1623,0.9484561681747437,0.8
1624,0.4484967291355133,0.4
1625,0.22862479090690613,0.2
1626,0.16167281568050385,0.1
1627,0.03229758143424988,0.03
1628,0.03707151114940643,0.02
1629,0.1733095794916153,0.2
1630,0.3731286823749542,0.3
1631,0.1941661387681961,0.2
1632,0.2716897428035736,0.3
1633,0.1342696100473404,0.1
1634,0.22270813584327698,0.1
1635,0.16824713349342346,0.2
1636,0.37322160601615906,0.3
1637,0.08650889247655869,0.08
1638,0.1736752837896347,0.17
1639,0.0860036239027977,0.05
1640,0.07658267021179199,0.03
1641,0.07564251124858856,0.03
1642,0.08031253516674042,0.01
1643,0.02674313262104988,0.04
1644,0.06762444972991943,0.1
1645,-0.0015719019575044513,0.02
1646,0.05833526700735092,0.04
1647,0.054802656173706055,0.08
1648,0.07614453881978989,0.2
1649,0.0911799743771553,0.1
1650,0.20063534379005432,0.15
1651,0.4239618182182312,0.4
1652,0.000544886221177876,0.02
1653,0.024280115962028503,0.02
1654,0.051207177340984344,0.04
1655,0.03962196037173271,0.02
1656,0.02050243318080902,0.01
1657,0.030199343338608742,0.02
1658,0.2837386429309845,0.22
1659,0.05195506662130356,0.06
1660,0.03160041943192482,0.04
1661,0.040437616407871246,0.04
1662,0.02650206908583641,0.02
1663,0.055065467953681946,0.08
1664,0.027076251804828644,0.04
1665,0.08627557009458542,0.08
1666,0.0440504252910614,0.02
1667,0.01803181879222393,0.02
1668,0.01803181879222393,0.02
1669,0.01803181879222393,0.02
1670,0.01803181879222393,0.02
1671,0.01803181879222393,0.02
1672,0.06434998661279678,0.09
1673,0.004649472422897816,0.01
1674,0.052749015390872955,0.06
1675,0.03468324989080429,0.02
1676,0.021433236077427864,0.02
1677,1.0162016153335571,0.94
1678,0.3649985194206238,0.36
1679,-5.900943506276235e-05,0.01
1680,0.04898387938737869,0.02
1681,0.03641848266124725,0.05
1682,0.05389126390218735,0.08
1683,0.005599268712103367,0.01
1684,0.030327970162034035,0.01
1685,0.10312739759683609,0.05
1686,0.03467670828104019,0.01
1687,0.09394102543592453,0.1
1688,0.10277100652456284,0.1
1689,0.009401150979101658,0.07
1690,0.02694423496723175,0.02
1691,0.08865002542734146,0.04
1692,0.024255702272057533,0.01
1693,0.024106696248054504,0.01
1694,0.004768102429807186,0.01
1695,-0.001913794199936092,0.01
1696,0.0125748161226511,0.01
1697,0.048319511115550995,0.06
1698,0.1279587596654892,0.1
1699,0.2057485729455948,0.18
1700,0.03111986629664898,0.01
1701,0.01721772365272045,0.01
1702,0.07750223577022552,0.03
1703,0.012750278227031231,0.01
1704,0.04550907015800476,0.06
1705,0.03299644589424133,0.04
1706,0.03343495726585388,0.01
1707,0.023872951045632362,0.01
1708,0.03731458634138107,0.01
1709,0.000680239056237042,0.02
1710,0.021540317684412003,0.05
1711,0.02341706119477749,0.01
1712,0.0846041813492775,0.24
1713,0.0010633721249178052,0.01
1714,0.021665137261152267,0.03
1715,0.01701878197491169,0.01
1716,0.018801726400852203,0.04
1717,0.0378401055932045,0.01
1718,0.006794729270040989,0.01
1719,0.060479458421468735,0.03
1720,0.014104717411100864,0.01
1721,0.0612143911421299,0.04
1722,0.029911750927567482,0.03
1723,0.07152188569307327,0.04
1724,0.04192633926868439,0.06
1725,0.057930685579776764,0.04
1726,0.05499118193984032,0.03
1727,0.025912219658493996,0.03
1728,0.04979538172483444,0.04
1729,0.009586849249899387,0.04
1730,0.07402610033750534,0.14
1731,0.05939038097858429,0.04
1732,0.017998354509472847,0.01
1733,0.029664451256394386,0.02
1734,0.007057169917970896,0.01
1735,0.05878627672791481,0.03
1736,0.04797758907079697,0.02
1737,0.005114584229886532,0.02
1738,0.04824316129088402,0.02
1739,0.005145321600139141,0.01
1740,0.11045411974191666,0.05
1741,0.07588309794664383,0.08
1742,0.019067863002419472,0.01
1743,0.05280706286430359,0.04
1744,0.0921395793557167,0.1
1745,0.06954347342252731,0.02
1746,0.052267204970121384,0.06
1747,0.03747714310884476,0.02
1748,0.06942194700241089,0.02
1749,0.048212114721536636,0.06
1750,0.1269683837890625,0.1
1751,0.08857279270887375,0.08
1752,0.004754875786602497,0.01
1753,0.05842163786292076,0.08
1754,0.03373565524816513,0.01
1755,0.04354456812143326,0.04
1756,0.0008571726502850652,0.03
1757,0.005097518675029278,0.01
1758,0.020015766844153404,0.01
1759,0.3396301567554474,0.22
1760,0.08843833208084106,0.04
1761,0.10227864235639572,0.15
1762,0.20160545408725739,0.2
1763,-0.002749192528426647,0.01
1764,0.11991036683320999,0.16
1765,0.0533965565264225,0.02
1766,0.06296699494123459,0.04
1767,0.04862971603870392,0.04
1768,0.03527780622243881,0.02
1769,0.0340019166469574,0.01
1770,0.04406800866127014,0.01
1771,0.05728590488433838,0.06
1772,0.03750404715538025,0.02
1773,0.041704922914505005,0.01
1774,0.07180242985486984,0.01
1775,0.026163997128605843,0.01
1776,0.12380573153495789,0.02
1777,0.03610832244157791,0.04
1778,0.04355013743042946,0.05
1779,0.24845190346240997,0.14
1780,0.03398505598306656,0.04
1781,0.02952781319618225,0.06
1782,0.0386849045753479,0.01
1783,0.14312843978405,0.2
1784,0.04330512508749962,0.01
1785,0.00880411732941866,0.01
1786,0.07439478486776352,0.01
1787,0.07398007065057755,0.01
1788,0.07861354202032089,0.02
1789,0.07329379767179489,0.02
1790,0.026633678004145622,0.02
1791,0.03750484436750412,0.01
1792,0.030589379370212555,0.02
1793,0.053535301238298416,0.04
1794,0.03502552583813667,0.05
1795,0.05759891867637634,0.12
1796,0.0370490625500679,0.08
1797,0.031029600650072098,0.04
1798,0.04694990813732147,0.02
1799,0.02697744406759739,0.01
1800,0.06160510703921318,0.03
1801,0.03891153261065483,0.01
1802,1.1455868482589722,1.0
1803,0.015238280408084393,0.04
1804,0.07026384025812149,0.06
1805,0.01764555834233761,0.02
1806,0.09555839002132416,0.08
1807,0.05192168429493904,0.02
1808,0.049417249858379364,0.06
1809,0.029843034222722054,0.02
